LpId,LpTypeId,externalCameraId,x,y,Date,Hour,,,
1105484,4,227_91,35.463324,32.04817,12/28/2023,10:42.1,,,No
10710501,1,LPR-HIK-ZFN-3,35.495251,32.400056,12/28/2023,12:28.8,,,No
1105484,4,9911_04,35.470212,32.054765,12/28/2023,12:33.2,,,No
11216701,1,LPR-HIK-JER-71,35.2897828,31.7841793,12/28/2023,12:37.7,,,No
1105484,4,9911_02,35.470212,32.054765,12/28/2023,12:44.4,,,No
10828001,4,169_82,35.171505,32.007575,12/28/2023,13:48.0,,,No
10688402,1,LPR-HIK-JER-38,35.261584,31.783971,12/28/2023,15:09.9,,,No
1087884,1,LPR-HIK-JER-16,35.191218,31.800925,12/28/2023,15:24.6,,,No
10688402,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,15:26.4,,,No
1155634,1,LPR-HIK-JER-71,35.2897828,31.7841793,12/28/2023,16:05.1,,,No
1165768,1,LPR-HIK-JER-51,35.111099,31.718702,12/28/2023,17:50.5,,,No
10959402,1,LPR-HIK-JER-16,35.191218,31.800925,12/28/2023,18:31.5,,,No
1155634,1,LPR-HIK-JER-58-2,35.263174,31.783818,12/28/2023,18:32.2,,,No
1165768,1,LPR-HIK-JER-121,35.119739,31.716478,12/28/2023,19:11.1,,,No
10710501,4,227_83,35.504709,32.325945,12/28/2023,19:50.2,,,No
11159902,1,LPR-HIK-MKZ-7,34.998507,32.184376,12/28/2023,21:20.3,,,No
1036276,1,LPR-HIK-SHY-1,35.40727,31.58117,12/28/2023,22:10.5,,,No
11159902,4,131_91,35.012236,32.187282,12/28/2023,22:58.4,,,No
11511901,1,Site59SouthFront1,35.28943816,32.04896004,12/28/2023,23:48.3,,,No
11511901,4,2122_91,35.289289,32.047018,12/28/2023,24:05.0,,,No
11159902,4,0190_91,35.031223,32.183635,12/28/2023,24:29.4,,,No
11159902,1,LPR-HIK-SHY-9-1,35.051267,32.182495,12/28/2023,25:55.6,,,No
11159902,4,63_82,35.0596,32.1837,12/28/2023,26:41.0,,,No
11511901,4,5119_81,35.273613,32.025231,12/28/2023,27:28.8,,,No
10959402,1,LPR-HIK-JER-38,35.261584,31.783971,12/28/2023,29:14.5,,,No
10959402,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,29:28.3,,,No
1131937,1,LPR-HIK-JER-70,35.289782,31.784179,12/28/2023,34:04.1,,,No
11511901,4,1023_91,35.25175,31.99823,12/28/2023,30:22.5,,,No
11511901,1,Site45SouthFront1,35.25163,31.99798212,12/28/2023,30:23.0,,,No
10828001,4,0574_91,35.22025,31.936858,12/28/2023,32:27.7,,,No
11511901,1,Site67SouthRear1,35.25574766,31.95650454,12/28/2023,34:12.4,,,No
11511901,1,Site67SouthRear2,35.25570245,31.95650692,12/28/2023,34:12.5,,,No
1050087,1,LPR-HIK-MKZ-7,34.998507,32.184376,12/28/2023,35:14.8,,,No
1050087,1,LPR-HIK-MKZ-8,34.99917,32.18477,12/28/2023,35:39.0,,,No
1077013,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,36:17.2,,,No
11511901,1,Site2-35162SouthRear,35.25083425,31.9104651,12/28/2023,36:39.8,,,No
1050087,4,0874_92,34.996443,32.18792289,12/28/2023,37:42.7,,,No
1050087,4,0874_93,34.996443,32.18798,12/28/2023,37:56.4,,,No
1056950,1,LPR-HIK-JER-1,35.252192,31.827897,12/28/2023,38:43.3,,,No
1165768,1,LPR-HIK-JER-77,35.1227,31.7134,12/28/2023,39:48.3,,,No
1077013,4,136_94,35.289894,31.767723,12/28/2023,40:04.6,,,No
1091539,1,LPR-HIK-JER-16,35.191218,31.800925,12/28/2023,40:13.1,,,No
1043562,1,Site2-35152NorthFront,35.25117991,31.91076562,12/28/2023,43:20.0,,,No
1112671,1,LPR-HIK-MKZ-7,34.998507,32.184376,12/28/2023,45:07.2,,,No
11090503,1,LPR-HIK-JER-38,35.261584,31.783971,12/28/2023,45:07.5,,,No
1112671,1,LPR-HIK-MKZ-8,34.99917,32.18477,12/28/2023,45:40.4,,,No
1147561,1,LPR-HIK-JER-27,35.17641,31.743485,12/28/2023,46:39.8,,,No
1147561,1,LPR-HIK-JER-131,35.170835,31.742552,12/28/2023,47:18.2,,,No
1056950,1,LPR-HIK-SHY-19-1,35.32453,31.806939,12/28/2023,47:22.3,,,No
1043562,4,97_81,35.2277197,31.925127,12/28/2023,47:24.2,,,No
1027485,4,5127_91,35.291194,31.768001,12/28/2023,27:12.5,,,No
11090503,4,5127_93,35.291194,31.768001,12/28/2023,48:47.7,,,No
1056950,1,LPR-HIK-JER-71,35.2897828,31.7841793,12/28/2023,53:26.5,,,No
1131037,1,LPR-HIK-JER-51,35.111099,31.718702,12/28/2023,55:25.2,,,No
1056950,1,LPR-HIK-JER-58-2,35.263174,31.783818,12/28/2023,56:13.1,,,No
1131037,1,LPR-HIK-JER-121,35.119739,31.716478,12/28/2023,56:13.8,,,No
1085387,1,LPR-HIK-JER-114,35.169831,31.70624,12/28/2023,57:41.2,,,No
1036276,1,LPR-HIK-SHY-2,35.40727,31.58117,12/28/2023,00:31.8,,,No
1069131,1,LPR-HIK-JER-27,35.17641,31.743485,12/28/2023,00:54.0,,,No
1069131,1,LPR-HIK-JER-131,35.170835,31.742552,12/28/2023,01:32.8,,,No
1035756,1,Site46611WestFront2,35.255702,31.854076,12/28/2023,03:22.9,,,No
10810602,1,LPR-HIK-MKZ-23,35.0333757,31.9405457,12/28/2023,03:41.0,,,No
10810602,4,33_82,35.031632,31.945002,12/28/2023,04:22.8,,,No
1027485,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,04:44.5,,,No
1085387,1,LPR-HIK-JER-77,35.1227,31.7134,12/28/2023,05:40.9,,,No
1131937,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,05:50.5,,,No
1028237,1,LPR-HIK-JER-26,35.17698,31.87185,12/28/2023,05:55.1,,,No
1078831,1,LPR-HIK-JER-26,35.17698,31.87185,12/28/2023,06:01.7,,,No
10810602,4,55_81,35.042153,31.9672,12/28/2023,06:37.4,,,No
1056950,1,Site46612EastRear1,35.2284,31.85411,12/28/2023,10:27.5,,,No
1028237,1,LPR-HIK-MKZ-19,35.043621,31.896993,12/28/2023,13:26.1,,,No
1078831,1,LPR-HIK-MKZ-19,35.043621,31.896993,12/28/2023,14:16.6,,,No
1036276,4,250_91,35.50349968,31.77320449,12/28/2023,17:18.4,,,No
1112671,4,255_82,35.0402427,32.2816059,12/28/2023,19:05.9,,,No
11420101,1,LPR-HIK-DRM-58,34.9336548,31.3438859,12/28/2023,22:22.5,,,No
1022939,1,LPR-HIK-JER-161,35.263855,31.783369,12/28/2023,23:55.3,,,No
1069131,4,86_901,35.15813,31.68419,12/28/2023,24:24.3,,,No
11632202,1,LPR-HIK-JER-3,35.191073,31.72583,12/28/2023,39:49.6,,,No
11420101,4,65_90,34.942919,31.359152,12/28/2023,24:58.8,,,No
11312903,1,LPR-HIK-JER-77,35.1227,31.7134,12/28/2023,25:03.0,,,No
1151760,4,2122_91,35.289289,32.047018,12/28/2023,27:42.0,,,No
1054379,1,LPR-HIK-JER-3,35.191073,31.72583,12/28/2023,30:26.6,,,No
1069131,1,GUSHLPR1,35.1328485,31.64688789,12/28/2023,31:00.4,,,No
1131037,1,LPR-HIK-JER-77,35.1227,31.7134,12/28/2023,32:18.5,,,No
1151760,1,Site45SouthFront1,35.25163,31.99798212,12/28/2023,33:11.3,,,No
1077013,4,136_92,35.289894,31.767723,12/28/2023,34:22.2,,,No
1037731,1,LPR-HIK-JER-16,35.191218,31.800925,12/28/2023,36:07.4,,,No
1036887,1,LPR-HIK-MKZ-3,35.005095,32.040869,12/28/2023,36:33.7,,,No
1027485,4,136_94,35.289894,31.767723,12/29/2023,30:32.8,,,No
1151760,6,Site67SouthRear1,35.25574766,31.95650454,12/28/2023,36:57.3,,,No
1151760,1,Site67SouthRear2,35.25570245,31.95650692,12/28/2023,36:57.4,,,No
1050087,4,0874_93,34.996443,32.18798,12/28/2023,37:06.8,,,No
1050087,1,LPR-HIK-SHY-6,34.997738,32.187774,12/28/2023,37:25.1,,,No
1054960,1,LPR-HIK-JER-27,35.17641,31.743485,12/28/2023,37:34.5,,,No
1054960,1,LPR-HIK-JER-131,35.170835,31.742552,12/28/2023,38:13.5,,,No
1077013,1,LPR-HIK-JER-161,35.263855,31.783369,12/28/2023,38:46.3,,,No
11169003,1,LPR-HIK-JER-71,35.2897828,31.7841793,12/29/2023,05:35.9,,,No
1151760,1,Site2-35162SouthRear,35.25083425,31.9104651,12/28/2023,39:02.1,,,No
1050087,4,0166_91,35.01049,32.187153,12/28/2023,39:31.5,,,No
1054379,1,LPR-HIK-JER-114,35.169831,31.70624,12/28/2023,39:50.3,,,No
11312903,4,25_91,35.155511,31.705935,12/28/2023,40:31.0,,,No
1069131,1,Site310131SouthFront,35.11919826,31.56581624,12/28/2023,41:04.3,,,No
1097467,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,12/28/2023,41:15.3,,,No
1069131,1,Site310111WestRear,35.118374,31.56453,12/28/2023,42:35.7,,,No
1069131,4,175_91,35.117771,31.564427,12/28/2023,42:53.8,,,No
1050087,1,LPR-HIK-SHY-9-1,35.051267,32.182495,12/28/2023,42:58.5,,,No
11106501,1,LPR-HIK-JER-130-1,35.221492,31.860571,12/28/2023,43:01.0,,,No
1069131,1,Site310121EastFront,35.11837912,31.56453099,12/28/2023,43:33.7,,,No
1050087,4,63_81,35.05960435,32.18369923,12/28/2023,43:43.0,,,No
1050087,4,63_82,35.0596,32.1837,12/28/2023,43:45.0,,,No
11312903,4,86_901,35.15813,31.68419,12/28/2023,44:19.3,,,No
11216701,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,45:03.0,,,No
1069131,1,Site20NorthFront,35.13281757,31.54144088,12/28/2023,46:23.4,,,No
1050087,1,LPR-HIK-SHY-15-2,35.098983,32.177548,12/28/2023,47:28.1,,,No
1027485,4,136_92,35.289894,31.767723,12/28/2023,48:39.7,,,No
1069131,4,129_91,35.133017,31.504973,12/28/2023,49:32.0,,,No
10821101,1,LPR-HIK-JER-3,35.191073,31.72583,12/28/2023,50:37.6,,,No
1050087,4,167_81,35.133203,32.186044,12/28/2023,51:47.8,,,No
11312903,1,GUSHLPR1,35.1328485,31.64688789,12/28/2023,52:47.1,,,No
1069131,4,18_92,35.095284,31.497717,12/28/2023,53:23.9,,,No
1097467,1,LPR-HIK-JER-20,35.17509,31.85727,12/28/2023,53:34.1,,,No
1117733,1,LPR-HIK-SHY-17-2,35.040916,32.063831,12/28/2023,54:05.3,,,No
1037476,1,LPR-HIK-DRM-58,34.9336548,31.3438859,12/28/2023,56:51.6,,,No
1144737,1,LPR-HIK-JER-38,35.261584,31.783971,12/28/2023,58:46.8,,,No
1144737,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,58:59.7,,,No
1054960,1,LPR-HIK-JER-77,35.1227,31.7134,12/28/2023,59:53.6,,,No
11312903,4,2103_91,35.1201007,31.5853727,12/28/2023,00:10.9,,,No
1069131,4,144_91,35.030167,31.463442,12/28/2023,00:38.9,,,No
10821101,1,LPR-HIK-JER-114,35.169831,31.70624,12/28/2023,00:39.3,,,No
1078831,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,12/28/2023,01:44.4,,,No
1139539,1,Site66KikarFront1,35.16501,32.10894,12/28/2023,02:29.5,,,No
1069131,1,Site91SouthRear2,35.020683,31.443765,12/28/2023,02:37.3,,,No
11312903,1,Site310111WestRear,35.118374,31.56453,12/28/2023,04:06.4,,,No
11312903,4,175_91,35.117771,31.564427,12/28/2023,04:31.1,,,No
1003587,1,LPR-HIK-JER-104,35.05324,31.67078,12/29/2023,23:15.9,,,No
1102588,1,LPR-HIK-JER-26,35.17698,31.87185,12/28/2023,05:21.1,,,No
1003587,4,159_92,35.106345,31.675219,12/29/2023,28:34.5,,,No
1003587,1,Site9SouthFront2,35.11612446,31.65569784,12/29/2023,31:45.3,,,No
1003587,4,9229_91,35.115611,31.654964,12/29/2023,32:13.6,,,No
1069131,1,Site92SouthFront1,35.03288232,31.41811012,12/28/2023,05:51.2,,,No
1113637,1,LPR-HIK-MKZ-252,35.00765,32.10786,12/28/2023,07:06.7,,,No
1113637,1,LPR-HIK-MKZ-43,35.00765,32.10786,12/28/2023,07:06.9,,,No
1003587,4,161_92,35.142069,31.651386,12/29/2023,35:48.4,,,No
11123203,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,07:28.7,,,No
1075874,1,LPR-HIK-JER-124,35.246901,31.714872,12/28/2023,10:33.6,,,No
1081175,1,LPR-HIK-MKZ-23,35.0333757,31.9405457,12/28/2023,10:53.7,,,No
1081175,4,33_82,35.031632,31.945002,12/28/2023,11:35.4,,,No
1075874,1,Site102211SouthRear,35.24827377,31.703989,12/28/2023,11:59.2,,,No
1096334,1,LPR-HIK-JER-13,35.19439,31.80083,12/28/2023,12:25.3,,,No
1003587,4,148_92,35.142033,31.651754,12/29/2023,58:21.0,,,No
1003587,4,148_92,35.142033,31.651754,12/29/2023,58:44.4,,,No
1003587,2,Site9WestRear1,35.11716428,31.65516009,12/29/2023,02:28.9,,,No
1003587,2,Site9NorthRear1,35.11632433,31.65582633,12/29/2023,02:38.3,,,No
1003587,4,159_93,35.106345,31.675219,12/29/2023,05:10.0,,,No
1003587,4,159_92,35.106345,31.675219,12/29/2023,05:12.6,,,No
1081175,4,55_81,35.042153,31.9672,12/28/2023,13:42.7,,,No
1081175,4,55_82,35.042153,31.9672,12/28/2023,13:56.9,,,No
1069131,1,LPR-HIK-DRM-157,34.934131,31.345369,12/28/2023,14:07.8,,,No
1003587,4,1168_82,35.0742,31.6693,12/29/2023,08:11.3,,,No
1003587,1,LPR-HIK-JER-68,35.05324,31.67078,12/29/2023,10:11.5,,,No
1113637,1,Site65111EastFront,35.140477,32.10947,12/28/2023,14:34.5,,,No
11106501,1,LPR-HIK-JER-1,35.252192,31.827897,12/28/2023,15:03.2,,,No
1102588,1,LPR-HIK-MKZ-19,35.043621,31.896993,12/28/2023,15:13.5,,,No
1113637,1,Site66KikarFront1,35.16501,32.10894,12/28/2023,17:02.2,,,No
1113637,1,Site66SouthFront1,35.165373,32.108801,12/28/2023,17:11.2,,,No
1003587,1,LPR-HIK-JER-83-1,35.0062,31.6753,12/29/2023,13:56.5,,,No
1113637,1,Site66SouthFront1,35.165373,32.108801,12/28/2023,17:12.5,,,No
1078831,1,LPR-HIK-JER-130-2,35.221492,31.860571,12/28/2023,19:49.8,,,No
1153511,1,LPR-HIK-JER-130-2,35.221492,31.860571,12/28/2023,21:57.1,,,No
1078831,1,LPR-HIK-JER-28-1,35.224568,31.853262,12/28/2023,22:36.8,,,No
1118750,4,255_81,35.0402427,32.2816059,12/28/2023,23:54.6,,,No
10711301,4,33_82,35.031632,31.945002,12/28/2023,26:54.6,,,No
1053837,4,184_91,35.13282,32.113049,12/28/2023,29:11.9,,,No
10711301,4,55_82,35.042153,31.9672,12/28/2023,29:32.0,,,No
11285902,1,LPR-HIK-JER-173,35.169831,31.70624,12/28/2023,30:26.3,,,No
11612103,1,Site2-3591EastFront,35.24956539,31.91002762,12/28/2023,31:06.9,,,No
1077013,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,31:10.3,,,No
1085888,1,LPR-HIK-JER-16,35.191218,31.800925,12/28/2023,33:46.7,,,No
11285902,4,86_901,35.15813,31.68419,12/28/2023,37:05.3,,,No
1022172,1,LPR-HIK-JER-4,35.2420857,31.808259,12/28/2023,38:46.4,,,No
11123203,4,9901_03,35.463069,31.908981,12/28/2023,40:12.0,,,No
10836602,4,136_92,35.289894,31.767723,12/28/2023,42:03.6,,,No
1042073,1,LPR-HIK-JER-11,35.232735,31.723975,12/28/2023,42:47.6,,,No
11285902,1,GUSHLPR1,35.1328485,31.64688789,12/28/2023,42:55.7,,,No
1042073,1,LPR-HIK-JER-124,35.246901,31.714872,12/28/2023,44:41.9,,,No
1042073,1,LPR-HIK-JER-9,35.247637,31.712889,12/28/2023,46:57.0,,,No
10836602,1,LPR-HIK-JER-160,35.263806,31.783301,12/28/2023,47:05.8,,,No
1042073,1,LPR-HIK-JER-123,35.246901,31.714872,12/28/2023,48:56.8,,,No
11123203,1,LPR-HIK-SHY-22-1,35.463311,32.046753,12/28/2023,51:57.7,,,No
11123203,4,9911_04,35.470212,32.054765,12/28/2023,53:01.0,,,No
1113637,1,Site66EastFront,35.165969,32.108899,12/28/2023,54:15.8,,,No
1113637,4,195_91,35.16687995,32.10889886,12/28/2023,54:15.9,,,No
11475201,1,Site46611WestFront2,35.255702,31.854076,12/28/2023,55:27.6,,,No
1113637,4,548_91,35.202949,32.121854,12/28/2023,57:53.6,,,No
11123203,1,LPR-HIK-SHY-24,35.510835,32.12651,12/28/2023,59:33.0,,,No
1037731,4,136_94,35.289894,31.767723,12/28/2023,00:42.3,,,No
1037731,4,136_91,35.289894,31.767723,12/28/2023,01:01.5,,,No
11123203,1,LPR-HIK-SHY-20-1,35.525971,32.160589,12/28/2023,02:26.4,,,No
11420101,1,LPR-HIK-DRM-156,34.934131,31.345369,12/28/2023,07:03.2,,,No
1024168,4,136_92,35.289894,31.767723,12/28/2023,11:44.2,,,No
1024168,1,LPR-HIK-JER-70,35.289782,31.784179,12/28/2023,14:11.7,,,No
1063631,1,LPR-HIK-JER-26,35.17698,31.87185,12/28/2023,16:17.4,,,No
11475201,4,249_92,35.2519787,31.832347,12/28/2023,18:13.2,,,No
10951403,1,LPR-HIK-MKZ-43,35.00765,32.10786,12/28/2023,23:08.4,,,No
10951403,1,LPR-HIK-MKZ-252,35.00765,32.10786,12/28/2023,23:09.9,,,No
1042073,1,LPR-HIK-JER-141,35.25934,31.798798,12/28/2023,23:38.8,,,No
1128237,1,LPR-HIK-JER-71,35.2897828,31.7841793,12/28/2023,23:53.5,,,No
1063631,1,LPR-HIK-MKZ-20,35.043621,31.896993,12/28/2023,24:21.8,,,No
1102674,1,LPR-HIK-JER-160,35.263806,31.783301,12/29/2023,11:00.5,,,No
11123203,4,9906_03,35.508154,32.370849,12/28/2023,25:50.5,,,No
11475201,1,LPR-HIK-JER-139,35.259364,31.798879,12/28/2023,27:20.3,,,No
10816803,1,LPR-HIK-SHY-9-2,35.051267,32.182495,12/28/2023,27:29.2,,,No
11123203,1,LPR-HIK-ZFN-7,35.495444,32.400118,12/28/2023,28:29.5,,,No
10816803,4,9187_91,35.03019,32.183328,12/28/2023,29:26.2,,,No
10816803,4,0166_91,35.01049,32.187153,12/28/2023,31:16.5,,,No
10951403,1,Site65111EastFront,35.140477,32.10947,12/28/2023,32:00.9,,,No
10951403,1,Site66KikarFront1,35.16501,32.10894,12/28/2023,34:42.4,,,No
1077013,4,136_92,35.289894,31.767723,12/28/2023,34:50.7,,,No
10951403,1,Site66SouthFront1,35.165373,32.108801,12/28/2023,34:51.9,,,No
1096334,1,LPR-HIK-JER-16,35.191218,31.800925,12/28/2023,35:33.4,,,No
10836602,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,39:22.1,,,No
11028103,1,LPR-HIK-JER-71,35.2897828,31.7841793,12/28/2023,40:21.1,,,No
1122050,4,154_82,35.4023,31.5582,12/28/2023,42:12.0,,,No
11028103,1,LPR-HIK-JER-160,35.263806,31.783301,12/28/2023,42:37.9,,,No
1144737,4,283_91,35.35136,31.834513,12/28/2023,43:23.3,,,No
1144737,4,283_91,35.35136,31.834513,12/28/2023,43:23.3,,,No
1035756,1,LPR-HIK-JER-141,35.25934,31.798798,12/28/2023,48:41.5,,,No
11329903,1,LPR-HIK-JER-32-1,35.216183,31.860145,12/28/2023,49:41.2,,,No
10836602,4,136_94,35.289894,31.767723,12/28/2023,52:19.9,,,No
10836602,4,136_91,35.289894,31.767723,12/28/2023,52:30.1,,,No
11329903,1,LPR-HIK-JER-26,35.17698,31.87185,12/28/2023,53:14.7,,,No
1031584,1,LPR-HIK-MKZ-252,35.00765,32.10786,12/28/2023,56:43.9,,,No
11329903,1,LPR-HIK-MKZ-20,35.043621,31.896993,12/28/2023,00:24.3,,,No
1064034,1,LPR-HIK-JER-26,35.17698,31.87185,12/28/2023,00:59.2,,,No
1035756,4,254_91,35.256149,31.853933,12/28/2023,02:52.1,,,No
1035756,4,254_91,35.256149,31.853933,12/28/2023,02:52.1,,,No
1035756,4,254_91,35.256149,31.853933,12/28/2023,02:52.1,,,No
1035756,1,Site46612EastRear1,35.2284,31.85411,12/28/2023,02:57.5,,,No
1122050,4,250_91,35.50349968,31.77320449,12/28/2023,03:30.3,,,No
1031584,4,5_82,35.0640385,32.066654,12/28/2023,06:29.9,,,No
1029087,4,136_92,35.289894,31.767723,12/29/2023,15:25.6,,,No
1102674,1,LPR-HIK-JER-38,35.261584,31.783971,12/28/2023,06:46.9,,,No
1031584,4,236_81,35.0632467,32.066777,12/28/2023,06:47.5,,,No
1102674,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,06:59.8,,,No
10951403,1,Site59SouthFront1,35.28943816,32.04896004,12/28/2023,08:21.4,,,No
1037731,4,136_92,35.289894,31.767723,12/28/2023,08:22.9,,,No
1064034,1,LPR-HIK-MKZ-19,35.043621,31.896993,12/28/2023,09:29.9,,,No
10951403,4,7210_92,35.2916064,32.0475861,12/28/2023,09:32.3,,,No
11169003,1,LPR-HIK-JER-16,35.191218,31.800925,12/28/2023,12:02.4,,,No
10816803,1,LPR-HIK-MKZ-7,34.998507,32.184376,12/28/2023,12:29.3,,,No
10816803,1,LPR-HIK-MKZ-8,34.99917,32.18477,12/28/2023,12:50.9,,,No
1151760,1,Site2-35152NorthFront,35.25117991,31.91076562,12/28/2023,17:25.6,,,No
10816803,1,LPR-HIK-SHY-9-1,35.051267,32.182495,12/28/2023,19:11.0,,,No
10816803,4,63_82,35.0596,32.1837,12/28/2023,20:03.4,,,No
1151760,6,Site67NorthFront2,35.2559523,31.95629991,12/28/2023,21:15.7,,,No
1151760,1,Site67NorthFront1,35.25596657,31.95628563,12/28/2023,21:16.0,,,No
11460903,1,LPR-HIK-MKZ-43,35.00765,32.10786,12/28/2023,22:07.6,,,No
11460903,1,LPR-HIK-MKZ-252,35.00765,32.10786,12/28/2023,22:09.5,,,No
10951403,4,7210_91,35.2917385,32.0476887,12/28/2023,23:15.4,,,No
1151760,6,Site45NorthRear,35.25179419,31.99795357,12/28/2023,25:15.8,,,No
11460903,1,Site65112EastFront,35.1388079,32.1090917,12/28/2023,29:09.4,,,No
1151760,4,7210_92,35.2916064,32.0475861,12/28/2023,30:57.9,,,No
11460903,4,184_92,35.13282,32.113049,12/28/2023,31:07.9,,,No
1048556,1,LPR-HIK-MKZ-43,35.00765,32.10786,12/28/2023,31:44.3,,,No
1077013,4,136_94,35.289894,31.767723,12/28/2023,31:45.7,,,No
1048556,1,LPR-HIK-MKZ-252,35.00765,32.10786,12/28/2023,31:46.7,,,No
1036276,1,LPR-HIK-JER-70,35.289782,31.784179,12/28/2023,32:15.9,,,No
1036276,1,LPR-HIK-JER-160,35.263806,31.783301,12/28/2023,34:12.6,,,No
11169003,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,34:13.6,,,No
1122050,4,136_94,35.289894,31.767723,12/28/2023,37:13.6,,,No
1122050,4,136_91,35.289894,31.767723,12/28/2023,38:35.1,,,No
1036887,1,LPR-HIK-MKZ-2,35.006085,32.040225,12/28/2023,38:51.1,,,No
1048556,1,Site66KikarFront2,35.16501,32.10894,12/28/2023,42:02.3,,,No
1028237,1,LPR-HIK-JER-16,35.191218,31.800925,12/28/2023,42:54.8,,,No
1036887,4,1181_82,35.0381,32.005,12/28/2023,45:30.9,,,No
1036887,4,229_82,35.043535,31.967296,12/28/2023,50:32.8,,,No
11464702,1,LPR-HIK-JER-3,35.191073,31.72583,12/28/2023,54:19.0,,,No
1064034,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,12/28/2023,56:07.6,,,No
1051676,4,136_92,35.289894,31.767723,12/28/2023,57:57.2,,,No
1051676,1,LPR-HIK-JER-70,35.289782,31.784179,12/28/2023,00:35.9,,,No
11464702,1,LPR-HIK-JER-114,35.169831,31.70624,12/28/2023,01:19.8,,,No
1051676,1,LPR-HIK-JER-58-2,35.263174,31.783818,12/28/2023,02:53.8,,,No
11464702,4,25_91,35.155511,31.705935,12/28/2023,03:30.1,,,No
1049673,4,63_82,35.0596,32.1837,12/28/2023,05:40.9,,,No
1049673,1,LPR-HIK-SHY-9-2,35.051267,32.182495,12/28/2023,06:22.0,,,No
11464702,1,LPR-HIK-JER-77,35.1227,31.7134,12/28/2023,07:25.5,,,No
10828001,4,1188_91,35.198466,31.982706,12/28/2023,09:15.5,,,No
1064034,1,LPR-HIK-JER-20,35.17509,31.85727,12/28/2023,12:17.0,,,No
1064034,1,LPR-HIK-JER-21,35.17509,31.85727,12/28/2023,12:59.3,,,No
10821101,4,30_901,35.157733,31.704161,12/28/2023,13:09.6,,,No
1077013,4,136_92,35.289894,31.767723,12/28/2023,15:45.3,,,No
1116576,1,LPR-HIK-JER-38,35.261584,31.783971,12/28/2023,16:47.7,,,No
1116576,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,17:02.6,,,No
10828001,4,9142_84,35.131297,32.010108,12/28/2023,17:11.8,,,No
1051676,1,Site46612EastRear1,35.2284,31.85411,12/28/2023,17:37.3,,,No
1116576,4,136_94,35.289894,31.767723,12/28/2023,20:10.3,,,No
11632202,1,LPR-HIK-JER-77,35.1227,31.7134,12/28/2023,24:24.8,,,No
10652001,1,LPR-HIK-JER-3,35.191073,31.72583,12/28/2023,24:36.3,,,No
1028237,1,LPR-HIK-JER-13,35.19439,31.80083,12/28/2023,25:22.1,,,No
10828001,1,LPR-HIK-MKZ-3,35.005095,32.040869,12/28/2023,32:48.9,,,No
1128237,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,34:27.3,,,No
11632202,4,30_901,35.157733,31.704161,12/28/2023,34:42.8,,,No
10979903,4,89_91,35.142611,31.651473,12/28/2023,35:32.6,,,No
10979903,4,661_901,35.15813,31.68419,12/28/2023,39:36.3,,,No
1024168,1,LPR-HIK-JER-130-1,35.221492,31.860571,12/28/2023,43:10.2,,,No
1050087,4,0166_91,35.01049,32.187153,12/29/2023,18:06.5,,,No
1015661,1,Site46611WestFront2,35.255702,31.854076,12/28/2023,43:53.0,,,No
1045175,1,LPR-HIK-MKZ-7,34.998507,32.184376,12/28/2023,45:15.0,,,No
1045175,1,LPR-HIK-MKZ-8,34.99917,32.18477,12/28/2023,45:30.7,,,No
1045175,4,0166_91,35.01049,32.187153,12/28/2023,46:30.1,,,No
1015661,4,249_92,35.2519787,31.832347,12/28/2023,47:18.6,,,No
1145962,1,LPR-HIK-JER-3,35.191073,31.72583,12/28/2023,55:15.1,,,No
1086810,4,181_82,35.389266,31.819366,12/28/2023,57:12.4,,,No
1077013,1,LPR-HIK-JER-126,35.263757,31.783185,12/28/2023,59:44.2,,,No
1145962,4,86_901,35.15813,31.68419,12/28/2023,02:54.4,,,No
1077013,4,136_94,35.289894,31.767723,12/28/2023,04:01.6,,,No
10688402,4,5127_91,35.291194,31.768001,12/28/2023,05:07.1,,,No
1161160,1,Site101121EastRear,35.23805161,31.66898951,12/28/2023,05:25.5,,,No
1161160,4,1012_901,35.23772,31.66885,12/28/2023,05:26.1,,,No
1086810,1,LPR-HIK-JER-71,35.2897828,31.7841793,12/28/2023,05:28.4,,,No
11329903,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,12/28/2023,06:34.4,,,No
1015661,4,136_94,35.289894,31.767723,12/28/2023,07:40.7,,,No
1161160,1,LPR-HIK-JER-9,35.247637,31.712889,12/28/2023,10:28.5,,,No
